"Plot Title: 10349994"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10349994, SEN S/N: 10349994)","Intensity, Lux (LGR S/N: 10349994, SEN S/N: 10349994)","Host Connected (LGR S/N: 10349994)","Coupler Attached (LGR S/N: 10349994)","Stopped (LGR S/N: 10349994)","End Of File (LGR S/N: 10349994)"
1233,12/22/2019 01:20:00 PM,9.373,1808.3,,,,
1234,12/22/2019 01:30:00 PM,9.472,979.5,,,,
1235,12/22/2019 01:40:00 PM,9.373,1054.9,,,,
1236,12/22/2019 01:50:00 PM,9.373,1377.8,,,,
1237,12/22/2019 02:00:00 PM,9.373,656.6,,,,
1238,12/22/2019 02:10:00 PM,9.275,613.5,,,,
1239,12/22/2019 02:20:00 PM,9.077,301.4,,,,
1240,12/22/2019 02:30:00 PM,8.978,387.5,,,,
1241,12/22/2019 02:40:00 PM,8.779,473.6,,,,
1242,12/22/2019 02:50:00 PM,8.680,1108.7,,,,
1243,12/22/2019 03:00:00 PM,8.581,893.4,,,,
1244,12/22/2019 03:10:00 PM,8.581,592.0,,,,
1245,12/22/2019 03:20:00 PM,8.481,312.2,,,,
1246,12/22/2019 03:30:00 PM,8.481,344.4,,,,
1247,12/22/2019 03:40:00 PM,8.581,333.7,,,,
1248,12/22/2019 03:50:00 PM,8.581,290.6,,,,
1249,12/22/2019 04:00:00 PM,8.680,505.9,,,,
1250,12/22/2019 04:10:00 PM,8.779,1087.2,,,,
1251,12/22/2019 04:20:00 PM,8.581,301.4,,,,
1252,12/22/2019 04:30:00 PM,8.481,64.6,,,,
1253,12/22/2019 04:40:00 PM,8.382,32.3,,,,
1254,12/22/2019 04:50:00 PM,8.182,0.0,,,,
1255,12/22/2019 05:00:00 PM,7.983,0.0,,,,
1256,12/22/2019 05:10:00 PM,7.682,0.0,,,,
1257,12/22/2019 05:20:00 PM,7.582,0.0,,,,
1258,12/22/2019 05:30:00 PM,7.481,0.0,,,,
1259,12/22/2019 05:40:00 PM,7.481,0.0,,,,
1260,12/22/2019 05:50:00 PM,7.481,0.0,,,,
1261,12/22/2019 06:00:00 PM,7.481,0.0,,,,
1262,12/22/2019 06:10:00 PM,7.481,0.0,,,,
1263,12/22/2019 06:20:00 PM,7.481,0.0,,,,
1264,12/22/2019 06:30:00 PM,7.481,0.0,,,,
1265,12/22/2019 06:40:00 PM,7.179,0.0,,,,
1266,12/22/2019 06:50:00 PM,7.079,0.0,,,,
1267,12/22/2019 07:00:00 PM,6.978,0.0,,,,
1268,12/22/2019 07:10:00 PM,6.877,0.0,,,,
1269,12/22/2019 07:20:00 PM,6.877,0.0,,,,
1270,12/22/2019 07:30:00 PM,6.978,0.0,,,,
1271,12/22/2019 07:40:00 PM,6.978,0.0,,,,
1272,12/22/2019 07:50:00 PM,6.877,0.0,,,,
1273,12/22/2019 08:00:00 PM,6.775,0.0,,,,
1274,12/22/2019 08:10:00 PM,6.775,0.0,,,,
1275,12/22/2019 08:20:00 PM,6.877,0.0,,,,
1276,12/22/2019 08:30:00 PM,6.978,0.0,,,,
1277,12/22/2019 08:40:00 PM,7.079,0.0,,,,
1278,12/22/2019 08:50:00 PM,7.179,0.0,,,,
1279,12/22/2019 09:00:00 PM,7.280,0.0,,,,
1280,12/22/2019 09:10:00 PM,7.280,0.0,,,,
1281,12/22/2019 09:20:00 PM,7.381,0.0,,,,
1282,12/22/2019 09:30:00 PM,7.381,0.0,,,,
1283,12/22/2019 09:40:00 PM,7.481,0.0,,,,
1284,12/22/2019 09:50:00 PM,7.481,0.0,,,,
1285,12/22/2019 10:00:00 PM,7.582,0.0,,,,
1286,12/22/2019 10:10:00 PM,7.582,0.0,,,,
1287,12/22/2019 10:20:00 PM,7.381,0.0,,,,
1288,12/22/2019 10:30:00 PM,6.978,0.0,,,,
1289,12/22/2019 10:40:00 PM,6.674,0.0,,,,
1290,12/22/2019 10:50:00 PM,6.573,0.0,,,,
1291,12/22/2019 11:00:00 PM,6.370,0.0,,,,
1292,12/22/2019 11:10:00 PM,6.471,0.0,,,,
1293,12/22/2019 11:20:00 PM,6.471,0.0,,,,
1294,12/22/2019 11:30:00 PM,6.573,0.0,,,,
1295,12/22/2019 11:40:00 PM,6.674,0.0,,,,
1296,12/22/2019 11:50:00 PM,6.573,0.0,,,,
1297,12/23/2019 12:00:00 AM,6.674,0.0,,,,
1298,12/23/2019 12:10:00 AM,6.674,0.0,,,,
1299,12/23/2019 12:20:00 AM,6.674,0.0,,,,
1300,12/23/2019 12:30:00 AM,6.573,0.0,,,,
1301,12/23/2019 12:40:00 AM,6.573,0.0,,,,
1302,12/23/2019 12:50:00 AM,6.370,0.0,,,,
1303,12/23/2019 01:00:00 AM,6.370,0.0,,,,
1304,12/23/2019 01:10:00 AM,6.471,0.0,,,,
1305,12/23/2019 01:20:00 AM,6.471,0.0,,,,
1306,12/23/2019 01:30:00 AM,6.573,0.0,,,,
1307,12/23/2019 01:40:00 AM,6.674,0.0,,,,
1308,12/23/2019 01:50:00 AM,6.674,0.0,,,,
1309,12/23/2019 02:00:00 AM,6.674,0.0,,,,
1310,12/23/2019 02:10:00 AM,6.573,0.0,,,,
1311,12/23/2019 02:20:00 AM,6.573,0.0,,,,
1312,12/23/2019 02:30:00 AM,6.573,0.0,,,,
1313,12/23/2019 02:40:00 AM,6.471,0.0,,,,
1314,12/23/2019 02:50:00 AM,6.471,0.0,,,,
1315,12/23/2019 03:00:00 AM,6.471,0.0,,,,
1316,12/23/2019 03:10:00 AM,6.166,0.0,,,,
1317,12/23/2019 03:20:00 AM,6.064,0.0,,,,
1318,12/23/2019 03:30:00 AM,6.166,0.0,,,,
1319,12/23/2019 03:40:00 AM,6.370,0.0,,,,
1320,12/23/2019 03:50:00 AM,6.471,0.0,,,,
1321,12/23/2019 04:00:00 AM,6.573,0.0,,,,
1322,12/23/2019 04:10:00 AM,6.573,0.0,,,,
1323,12/23/2019 04:20:00 AM,6.674,0.0,,,,
1324,12/23/2019 04:30:00 AM,6.674,0.0,,,,
1325,12/23/2019 04:40:00 AM,6.674,0.0,,,,
1326,12/23/2019 04:50:00 AM,6.775,0.0,,,,
1327,12/23/2019 05:00:00 AM,6.775,0.0,,,,
1328,12/23/2019 05:10:00 AM,6.573,0.0,,,,
1329,12/23/2019 05:20:00 AM,6.573,0.0,,,,
1330,12/23/2019 05:30:00 AM,6.370,0.0,,,,
1331,12/23/2019 05:40:00 AM,6.471,0.0,,,,
1332,12/23/2019 05:50:00 AM,6.370,0.0,,,,
1333,12/23/2019 06:00:00 AM,6.268,0.0,,,,
1334,12/23/2019 06:10:00 AM,6.370,0.0,,,,
1335,12/23/2019 06:20:00 AM,6.471,0.0,,,,
1336,12/23/2019 06:30:00 AM,6.471,0.0,,,,
1337,12/23/2019 06:40:00 AM,6.573,0.0,,,,
1338,12/23/2019 06:50:00 AM,6.674,0.0,,,,
1339,12/23/2019 07:00:00 AM,6.775,0.0,,,,
1340,12/23/2019 07:10:00 AM,6.775,0.0,,,,
1341,12/23/2019 07:20:00 AM,6.775,0.0,,,,
1342,12/23/2019 07:30:00 AM,6.573,0.0,,,,
1343,12/23/2019 07:40:00 AM,6.064,0.0,,,,
1344,12/23/2019 07:50:00 AM,6.166,0.0,,,,
1345,12/23/2019 08:00:00 AM,6.166,0.0,,,,
1346,12/23/2019 08:10:00 AM,6.370,21.5,,,,
1347,12/23/2019 08:20:00 AM,6.573,53.8,,,,
1348,12/23/2019 08:30:00 AM,6.674,53.8,,,,
1349,12/23/2019 08:40:00 AM,6.674,64.6,,,,
1350,12/23/2019 08:50:00 AM,6.674,107.6,,,,
1351,12/23/2019 09:00:00 AM,6.775,215.3,,,,
1352,12/23/2019 09:10:00 AM,6.877,139.9,,,,
1353,12/23/2019 09:20:00 AM,6.775,150.7,,,,
1354,12/23/2019 09:30:00 AM,6.775,139.9,,,,
1355,12/23/2019 09:40:00 AM,6.978,602.8,,,,
1356,12/23/2019 09:50:00 AM,7.079,549.0,,,,
1357,12/23/2019 10:00:00 AM,7.280,753.5,,,,
1358,12/23/2019 10:10:00 AM,7.381,592.0,,,,
1359,12/23/2019 10:20:00 AM,7.381,441.3,,,,
1360,12/23/2019 10:30:00 AM,7.381,688.9,,,,
1361,12/23/2019 10:40:00 AM,7.582,1270.1,,,,
1362,12/23/2019 10:50:00 AM,7.682,1151.7,,,,
1363,12/23/2019 11:00:00 AM,7.782,979.5,,,,
1364,12/23/2019 11:10:00 AM,7.682,656.6,,,,
1365,12/23/2019 11:20:00 AM,7.682,710.4,,,,
1366,12/23/2019 11:30:00 AM,7.582,559.7,,,,
1367,12/23/2019 11:40:00 AM,7.381,731.9,,,,
1368,12/23/2019 11:50:00 AM,7.179,1141.0,,,,
1369,12/23/2019 12:00:00 PM,7.381,1463.9,,,,
1370,12/23/2019 12:10:00 PM,7.582,2238.9,,,,
1371,12/23/2019 12:20:00 PM,7.682,1345.5,,,,
1372,12/23/2019 12:30:00 PM,7.682,1065.6,,,,
1373,12/23/2019 12:40:00 PM,7.682,979.5,,,,
1374,12/23/2019 12:50:00 PM,7.782,1550.0,,,,
1375,12/23/2019 01:00:00 PM,7.983,2238.9,,,,
1376,12/23/2019 01:10:00 PM,8.082,1463.9,,,,
1377,12/23/2019 01:20:00 PM,7.983,1194.8,,,,
1378,12/23/2019 01:30:00 PM,8.282,2152.8,,,,
1379,12/23/2019 01:40:00 PM,8.182,1291.7,,,,
1380,12/23/2019 01:50:00 PM,7.882,764.2,,,,
1381,12/23/2019 02:00:00 PM,7.782,1194.8,,,,
1382,12/23/2019 02:10:00 PM,7.882,1259.4,,,,
1383,12/23/2019 02:20:00 PM,7.882,764.2,,,,
1384,12/23/2019 02:30:00 PM,7.983,2497.2,,,,
1385,12/23/2019 02:40:00 PM,8.481,1636.1,,,,
1386,12/23/2019 02:50:00 PM,8.182,979.5,,,,
1387,12/23/2019 03:00:00 PM,8.082,979.5,,,,
1388,12/23/2019 03:10:00 PM,8.282,1722.2,,,,
1389,12/23/2019 03:20:00 PM,8.282,731.9,,,,
1390,12/23/2019 03:30:00 PM,8.182,753.5,,,,
1391,12/23/2019 03:40:00 PM,8.082,236.8,,,,
1392,12/23/2019 03:50:00 PM,7.983,398.3,,,,
1393,12/23/2019 04:00:00 PM,7.882,247.6,,,,
1394,12/23/2019 04:10:00 PM,7.782,193.8,,,,
1395,12/23/2019 04:20:00 PM,7.682,96.9,,,,
1396,12/23/2019 04:30:00 PM,7.582,21.5,,,,
1397,12/23/2019 04:40:00 PM,7.481,21.5,,,,
1398,12/23/2019 04:50:00 PM,7.280,43.1,,,,
1399,12/23/2019 05:00:00 PM,6.978,0.0,,,,
1400,12/23/2019 05:10:00 PM,6.674,0.0,,,,
1401,12/23/2019 05:20:00 PM,6.471,0.0,,,,
1402,12/23/2019 05:30:00 PM,6.573,0.0,,,,
1403,12/23/2019 05:40:00 PM,6.775,0.0,,,,
1404,12/23/2019 05:50:00 PM,6.877,0.0,,,,
1405,12/23/2019 06:00:00 PM,6.775,0.0,,,,
1406,12/23/2019 06:10:00 PM,6.775,0.0,,,,
1407,12/23/2019 06:20:00 PM,6.471,0.0,,,,
1408,12/23/2019 06:30:00 PM,6.370,0.0,,,,
1409,12/23/2019 06:40:00 PM,6.573,0.0,,,,
1410,12/23/2019 06:50:00 PM,6.775,0.0,,,,
1411,12/23/2019 07:00:00 PM,6.775,0.0,,,,
1412,12/23/2019 07:10:00 PM,6.573,0.0,,,,
1413,12/23/2019 07:20:00 PM,6.370,0.0,,,,
1414,12/23/2019 07:30:00 PM,6.268,0.0,,,,
1415,12/23/2019 07:40:00 PM,6.370,0.0,,,,
1416,12/23/2019 07:50:00 PM,6.166,0.0,,,,
1417,12/23/2019 08:00:00 PM,6.166,0.0,,,,
1418,12/23/2019 08:10:00 PM,6.064,0.0,,,,
1419,12/23/2019 08:20:00 PM,5.962,0.0,,,,
1420,12/23/2019 08:30:00 PM,5.860,0.0,,,,
1421,12/23/2019 08:40:00 PM,5.552,0.0,,,,
1422,12/23/2019 08:50:00 PM,5.347,0.0,,,,
1423,12/23/2019 09:00:00 PM,5.347,0.0,,,,
1424,12/23/2019 09:10:00 PM,5.450,0.0,,,,
1425,12/23/2019 09:20:00 PM,5.450,0.0,,,,
1426,12/23/2019 09:30:00 PM,5.347,0.0,,,,
1427,12/23/2019 09:40:00 PM,5.552,0.0,,,,
1428,12/23/2019 09:50:00 PM,5.552,0.0,,,,
1429,12/23/2019 10:00:00 PM,5.450,0.0,,,,
1430,12/23/2019 10:10:00 PM,5.655,0.0,,,,
1431,12/23/2019 10:20:00 PM,5.552,0.0,,,,
1432,12/23/2019 10:30:00 PM,5.655,0.0,,,,
1433,12/23/2019 10:40:00 PM,5.962,0.0,,,,
1434,12/23/2019 10:50:00 PM,6.166,0.0,,,,
1435,12/23/2019 11:00:00 PM,6.268,0.0,,,,
1436,12/23/2019 11:10:00 PM,6.370,0.0,,,,
1437,12/23/2019 11:20:00 PM,6.573,0.0,,,,
1438,12/23/2019 11:30:00 PM,6.674,0.0,,,,
1439,12/23/2019 11:40:00 PM,6.674,0.0,,,,
1440,12/23/2019 11:50:00 PM,6.573,0.0,,,,
1441,12/24/2019 12:00:00 AM,6.471,0.0,,,,
1442,12/24/2019 12:10:00 AM,6.370,0.0,,,,
1443,12/24/2019 12:20:00 AM,6.268,0.0,,,,
1444,12/24/2019 12:30:00 AM,6.268,0.0,,,,
1445,12/24/2019 12:40:00 AM,6.471,0.0,,,,
1446,12/24/2019 12:50:00 AM,6.573,0.0,,,,
1447,12/24/2019 01:00:00 AM,6.674,0.0,,,,
1448,12/24/2019 01:10:00 AM,6.775,0.0,,,,
1449,12/24/2019 01:20:00 AM,6.775,0.0,,,,
1450,12/24/2019 01:30:00 AM,6.775,0.0,,,,
1451,12/24/2019 01:40:00 AM,6.877,0.0,,,,
1452,12/24/2019 01:50:00 AM,6.978,0.0,,,,
1453,12/24/2019 02:00:00 AM,6.978,0.0,,,,
1454,12/24/2019 02:10:00 AM,6.978,0.0,,,,
1455,12/24/2019 02:20:00 AM,6.978,0.0,,,,
1456,12/24/2019 02:30:00 AM,6.978,0.0,,,,
1457,12/24/2019 02:40:00 AM,6.978,0.0,,,,
1458,12/24/2019 02:50:00 AM,6.775,0.0,,,,
1459,12/24/2019 03:00:00 AM,6.471,0.0,,,,
1460,12/24/2019 03:10:00 AM,6.268,0.0,,,,
1461,12/24/2019 03:20:00 AM,6.268,0.0,,,,
1462,12/24/2019 03:30:00 AM,6.064,0.0,,,,
1463,12/24/2019 03:40:00 AM,6.064,0.0,,,,
1464,12/24/2019 03:50:00 AM,6.268,0.0,,,,
1465,12/24/2019 04:00:00 AM,6.471,0.0,,,,
1466,12/24/2019 04:10:00 AM,6.573,0.0,,,,
1467,12/24/2019 04:20:00 AM,6.674,0.0,,,,
1468,12/24/2019 04:30:00 AM,6.775,0.0,,,,
1469,12/24/2019 04:40:00 AM,6.471,0.0,,,,
1470,12/24/2019 04:50:00 AM,6.370,0.0,,,,
1471,12/24/2019 05:00:00 AM,6.370,0.0,,,,
1472,12/24/2019 05:10:00 AM,6.268,0.0,,,,
1473,12/24/2019 05:20:00 AM,6.268,0.0,,,,
1474,12/24/2019 05:30:00 AM,6.166,0.0,,,,
1475,12/24/2019 05:40:00 AM,6.268,0.0,,,,
1476,12/24/2019 05:50:00 AM,6.370,0.0,,,,
1477,12/24/2019 06:00:00 AM,6.674,0.0,,,,
1478,12/24/2019 06:10:00 AM,6.978,0.0,,,,
1479,12/24/2019 06:20:00 AM,6.978,0.0,,,,
1480,12/24/2019 06:30:00 AM,6.978,0.0,,,,
1481,12/24/2019 06:40:00 AM,6.978,0.0,,,,
1482,12/24/2019 06:50:00 AM,7.280,0.0,,,,
1483,12/24/2019 07:00:00 AM,7.582,0.0,,,,
1484,12/24/2019 07:10:00 AM,7.782,0.0,,,,
1485,12/24/2019 07:20:00 AM,7.782,0.0,,,,
1486,12/24/2019 07:30:00 AM,7.582,0.0,,,,
1487,12/24/2019 07:40:00 AM,7.381,0.0,,,,
1488,12/24/2019 07:50:00 AM,7.280,0.0,,,,
1489,12/24/2019 08:00:00 AM,7.179,0.0,,,,
1490,12/24/2019 08:10:00 AM,7.179,0.0,,,,
1491,12/24/2019 08:20:00 AM,7.381,0.0,,,,
1492,12/24/2019 08:30:00 AM,7.381,32.3,,,,
1493,12/24/2019 08:40:00 AM,7.481,86.1,,,,
1494,12/24/2019 08:50:00 AM,7.481,75.3,,,,
1495,12/24/2019 09:00:00 AM,7.582,118.4,,,,
1496,12/24/2019 09:10:00 AM,7.381,183.0,,,,
1497,12/24/2019 09:20:00 AM,7.079,172.2,,,,
1498,12/24/2019 09:30:00 AM,6.877,409.0,,,,
1499,12/24/2019 09:40:00 AM,6.978,301.4,,,,
1500,12/24/2019 09:50:00 AM,7.079,269.1,,,,
1501,12/24/2019 10:00:00 AM,7.179,204.5,,,,
1502,12/24/2019 10:10:00 AM,7.079,258.3,,,,
1503,12/24/2019 10:20:00 AM,6.877,473.6,,,,
1504,12/24/2019 10:30:00 AM,6.877,721.2,,,,
1505,12/24/2019 10:40:00 AM,6.978,861.1,,,,
1506,12/24/2019 10:50:00 AM,7.079,1076.4,,,,
1507,12/24/2019 11:00:00 AM,7.381,1636.1,,,,
1508,12/24/2019 11:10:00 AM,7.782,1463.9,,,,
1509,12/24/2019 11:20:00 AM,8.581,2325.0,,,,
1510,12/24/2019 11:30:00 AM,9.275,1636.1,,,,
1511,12/24/2019 11:40:00 AM,9.472,1356.3,,,,
1512,12/24/2019 11:50:00 AM,9.472,1550.0,,,,
1513,12/24/2019 12:00:00 PM,9.768,2669.5,,,,
1514,12/24/2019 12:10:00 PM,10.161,2927.8,,,,
1515,12/24/2019 12:20:00 PM,10.063,1808.3,,,,
1516,12/24/2019 12:30:00 PM,10.063,1237.9,,,,
1517,12/24/2019 12:40:00 PM,9.866,914.9,,,,
1518,12/24/2019 12:50:00 PM,9.866,2152.8,,,,
1519,12/24/2019 01:00:00 PM,10.063,2411.1,,,,
1520,12/24/2019 01:10:00 PM,10.063,1302.4,,,,
1521,12/24/2019 01:20:00 PM,9.866,1550.0,,,,
1522,12/24/2019 01:30:00 PM,10.063,2583.4,,,,
1523,12/24/2019 01:40:00 PM,10.357,2325.0,,,,
1524,12/24/2019 01:50:00 PM,10.357,1550.0,,,,
1525,12/24/2019 02:00:00 PM,10.161,688.9,,,,
1526,12/24/2019 02:10:00 PM,10.063,1216.3,,,,
1527,12/24/2019 02:20:00 PM,10.651,2411.1,,,,
1528,12/24/2019 02:30:00 PM,10.748,2927.8,,,,
1529,12/24/2019 02:40:00 PM,10.553,1808.3,,,,
1530,12/24/2019 02:50:00 PM,10.553,2066.7,,,,
1531,12/24/2019 03:00:00 PM,11.041,1808.3,,,,
1532,12/24/2019 03:10:00 PM,11.236,1550.0,,,,
1533,12/24/2019 03:20:00 PM,11.431,1259.4,,,,
1534,12/24/2019 03:30:00 PM,11.431,914.9,,,,
1535,12/24/2019 03:40:00 PM,11.528,1550.0,,,,
1536,12/24/2019 03:50:00 PM,11.334,721.2,,,,
1537,12/24/2019 04:00:00 PM,10.846,549.0,,,,
1538,12/24/2019 04:10:00 PM,10.553,462.9,,,,
1539,12/24/2019 04:20:00 PM,10.357,312.2,,,,
1540,12/24/2019 04:30:00 PM,10.063,204.5,,,,
1541,12/24/2019 04:40:00 PM,9.768,129.2,,,,
1542,12/24/2019 04:50:00 PM,9.768,75.3,,,,
1543,12/24/2019 05:00:00 PM,9.373,21.5,,,,
1544,12/24/2019 05:10:00 PM,8.879,0.0,,,,
1545,12/24/2019 05:20:00 PM,8.680,0.0,,,,
1546,12/24/2019 05:30:00 PM,8.481,0.0,,,,
1547,12/24/2019 05:40:00 PM,8.282,0.0,,,,
1548,12/24/2019 05:50:00 PM,8.382,0.0,,,,
1549,12/24/2019 06:00:00 PM,8.481,0.0,,,,
1550,12/24/2019 06:10:00 PM,8.481,0.0,,,,
1551,12/24/2019 06:20:00 PM,8.581,0.0,,,,
1552,12/24/2019 06:30:00 PM,8.481,0.0,,,,
1553,12/24/2019 06:40:00 PM,8.581,0.0,,,,
1554,12/24/2019 06:50:00 PM,8.680,0.0,,,,
1555,12/24/2019 07:00:00 PM,8.879,0.0,,,,
1556,12/24/2019 07:10:00 PM,8.978,0.0,,,,
1557,12/24/2019 07:20:00 PM,8.879,0.0,,,,
1558,12/24/2019 07:30:00 PM,8.680,0.0,,,,
1559,12/24/2019 07:40:00 PM,8.382,0.0,,,,
1560,12/24/2019 07:50:00 PM,8.182,0.0,,,,
1561,12/24/2019 08:00:00 PM,8.082,0.0,,,,
1562,12/24/2019 08:10:00 PM,8.382,0.0,,,,
1563,12/24/2019 08:20:00 PM,8.581,0.0,,,,
1564,12/24/2019 08:30:00 PM,8.481,0.0,,,,
1565,12/24/2019 08:40:00 PM,8.282,0.0,,,,
1566,12/24/2019 08:50:00 PM,8.481,0.0,,,,
1567,12/24/2019 09:00:00 PM,8.680,0.0,,,,
1568,12/24/2019 09:10:00 PM,8.680,0.0,,,,
1569,12/24/2019 09:20:00 PM,8.680,0.0,,,,
1570,12/24/2019 09:30:00 PM,8.581,0.0,,,,
1571,12/24/2019 09:40:00 PM,8.581,0.0,,,,
1572,12/24/2019 09:50:00 PM,8.382,0.0,,,,
1573,12/24/2019 10:00:00 PM,8.382,0.0,,,,
1574,12/24/2019 10:10:00 PM,8.581,0.0,,,,
1575,12/24/2019 10:20:00 PM,8.779,0.0,,,,
1576,12/24/2019 10:30:00 PM,9.077,0.0,,,,
1577,12/24/2019 10:40:00 PM,9.176,0.0,,,,
1578,12/24/2019 10:50:00 PM,9.176,0.0,,,,
1579,12/24/2019 11:00:00 PM,9.176,0.0,,,,
1580,12/24/2019 11:10:00 PM,9.275,0.0,,,,
1581,12/24/2019 11:20:00 PM,9.176,0.0,,,,
1582,12/24/2019 11:30:00 PM,9.176,0.0,,,,
1583,12/24/2019 11:40:00 PM,9.077,0.0,,,,
1584,12/24/2019 11:50:00 PM,8.978,0.0,,,,
1585,12/25/2019 12:00:00 AM,8.879,0.0,,,,
1586,12/25/2019 12:10:00 AM,8.680,0.0,,,,
1587,12/25/2019 12:20:00 AM,8.581,0.0,,,,
1588,12/25/2019 12:30:00 AM,8.481,0.0,,,,
1589,12/25/2019 12:40:00 AM,8.481,0.0,,,,
1590,12/25/2019 12:50:00 AM,8.481,0.0,,,,
1591,12/25/2019 01:00:00 AM,8.481,0.0,,,,
1592,12/25/2019 01:10:00 AM,8.481,0.0,,,,
1593,12/25/2019 01:20:00 AM,8.581,0.0,,,,
1594,12/25/2019 01:30:00 AM,8.581,0.0,,,,
1595,12/25/2019 01:40:00 AM,8.680,0.0,,,,
1596,12/25/2019 01:50:00 AM,8.680,0.0,,,,
1597,12/25/2019 02:00:00 AM,8.680,0.0,,,,
1598,12/25/2019 02:10:00 AM,8.680,0.0,,,,
1599,12/25/2019 02:20:00 AM,8.581,0.0,,,,
1600,12/25/2019 02:30:00 AM,8.481,0.0,,,,
1601,12/25/2019 02:40:00 AM,8.481,0.0,,,,
1602,12/25/2019 02:50:00 AM,8.481,0.0,,,,
1603,12/25/2019 03:00:00 AM,8.680,0.0,,,,
1604,12/25/2019 03:10:00 AM,8.779,0.0,,,,
1605,12/25/2019 03:20:00 AM,8.879,0.0,,,,
1606,12/25/2019 03:30:00 AM,8.779,0.0,,,,
1607,12/25/2019 03:40:00 AM,8.879,0.0,,,,
1608,12/25/2019 03:50:00 AM,8.978,0.0,,,,
1609,12/25/2019 04:00:00 AM,8.978,0.0,,,,
1610,12/25/2019 04:10:00 AM,8.978,0.0,,,,
1611,12/25/2019 04:20:00 AM,8.978,0.0,,,,
1612,12/25/2019 04:30:00 AM,8.978,0.0,,,,
1613,12/25/2019 04:40:00 AM,9.077,0.0,,,,
1614,12/25/2019 04:50:00 AM,9.077,0.0,,,,
1615,12/25/2019 05:00:00 AM,8.978,0.0,,,,
1616,12/25/2019 05:10:00 AM,8.978,0.0,,,,
1617,12/25/2019 05:20:00 AM,9.077,0.0,,,,
1618,12/25/2019 05:30:00 AM,9.077,0.0,,,,
1619,12/25/2019 05:40:00 AM,9.077,0.0,,,,
1620,12/25/2019 05:50:00 AM,9.077,0.0,,,,
1621,12/25/2019 06:00:00 AM,9.077,0.0,,,,
1622,12/25/2019 06:10:00 AM,9.077,0.0,,,,
1623,12/25/2019 06:20:00 AM,9.077,0.0,,,,
1624,12/25/2019 06:30:00 AM,8.978,0.0,,,,
1625,12/25/2019 06:40:00 AM,8.978,0.0,,,,
1626,12/25/2019 06:50:00 AM,8.978,0.0,,,,
1627,12/25/2019 07:00:00 AM,8.978,0.0,,,,
1628,12/25/2019 07:10:00 AM,8.978,0.0,,,,
1629,12/25/2019 07:20:00 AM,8.879,0.0,,,,
1630,12/25/2019 07:30:00 AM,8.879,0.0,,,,
1631,12/25/2019 07:40:00 AM,8.879,0.0,,,,
1632,12/25/2019 07:50:00 AM,8.779,0.0,,,,
1633,12/25/2019 08:00:00 AM,8.779,0.0,,,,
1634,12/25/2019 08:10:00 AM,8.779,21.5,,,,
1635,12/25/2019 08:20:00 AM,8.879,32.3,,,,
1636,12/25/2019 08:30:00 AM,8.779,43.1,,,,
1637,12/25/2019 08:40:00 AM,8.879,32.3,,,,
1638,12/25/2019 08:50:00 AM,8.879,129.2,,,,
1639,12/25/2019 09:00:00 AM,8.879,96.9,,,,
1640,12/25/2019 09:10:00 AM,8.879,86.1,,,,
1641,12/25/2019 09:20:00 AM,8.879,172.2,,,,
1642,12/25/2019 09:30:00 AM,8.879,193.8,,,,
1643,12/25/2019 09:40:00 AM,8.879,279.9,,,,
1644,12/25/2019 09:50:00 AM,8.978,322.9,,,,
1645,12/25/2019 10:00:00 AM,8.978,355.2,,,,
1646,12/25/2019 10:10:00 AM,8.978,376.7,,,,
1647,12/25/2019 10:20:00 AM,9.077,602.8,,,,
1648,12/25/2019 10:30:00 AM,9.176,979.5,,,,
1649,12/25/2019 10:40:00 AM,9.176,947.2,,,,
1650,12/25/2019 10:50:00 AM,9.176,742.7,,,,
1651,12/25/2019 11:00:00 AM,9.176,538.2,,,,
1652,12/25/2019 11:10:00 AM,9.176,538.2,,,,
1653,12/25/2019 11:20:00 AM,9.077,667.4,,,,
1654,12/25/2019 11:30:00 AM,8.879,893.4,,,,
1655,12/25/2019 11:40:00 AM,8.879,1141.0,,,,
1656,12/25/2019 11:50:00 AM,8.978,1463.9,,,,
1657,12/25/2019 12:00:00 PM,9.176,1022.6,,,,
1658,12/25/2019 12:10:00 PM,8.978,624.3,,,,
1659,12/25/2019 12:20:00 PM,8.978,1162.5,,,,
1660,12/25/2019 12:30:00 PM,9.176,2152.8,,,,
1661,12/25/2019 12:40:00 PM,9.472,2411.1,,,,
1662,12/25/2019 12:50:00 PM,10.063,3100.0,,,,
1663,12/25/2019 01:00:00 PM,10.357,1808.3,,,,
1664,12/25/2019 01:10:00 PM,9.965,1108.7,,,,
1665,12/25/2019 01:20:00 PM,9.077,516.7,,,,
1666,12/25/2019 01:30:00 PM,7.983,688.9,,,,
1667,12/25/2019 01:40:00 PM,7.682,1001.0,,,,
1668,12/25/2019 01:50:00 PM,7.582,1054.9,,,,
1669,12/25/2019 02:00:00 PM,7.782,1463.9,,,,
1670,12/25/2019 02:10:00 PM,7.983,893.4,,,,
1671,12/25/2019 02:20:00 PM,8.182,1636.1,,,,
1672,12/25/2019 02:30:00 PM,8.779,1722.2,,,,
1673,12/25/2019 02:40:00 PM,8.481,1291.7,,,,
1674,12/25/2019 02:50:00 PM,8.182,1324.0,,,,
1675,12/25/2019 03:00:00 PM,8.282,1808.3,,,,
