"Plot Title: 10347384"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10347384, SEN S/N: 10347384)","Intensity, Lux (LGR S/N: 10347384, SEN S/N: 10347384)","Coupler Attached (LGR S/N: 10347384)","Host Connected (LGR S/N: 10347384)","Stopped (LGR S/N: 10347384)","End Of File (LGR S/N: 10347384)"
1,11/12/2021 01:00:00,4.102,0.0,,,,
2,11/12/2021 01:10:00,3.893,0.0,,,,
3,11/12/2021 01:20:00,3.788,0.0,,,,
4,11/12/2021 01:30:00,3.788,0.0,,,,
5,11/12/2021 01:40:00,3.788,0.0,,,,
6,11/12/2021 01:50:00,3.788,0.0,,,,
7,11/12/2021 02:00:00,3.788,0.0,,,,
8,11/12/2021 02:10:00,3.788,0.0,,,,
9,11/12/2021 02:20:00,3.998,0.0,,,,
10,11/12/2021 02:30:00,3.788,0.0,,,,
11,11/12/2021 02:40:00,3.788,0.0,,,,
12,11/12/2021 02:50:00,4.519,0.0,,,,
13,11/12/2021 03:00:00,3.893,0.0,,,,
14,11/12/2021 03:10:00,3.893,0.0,,,,
15,11/12/2021 03:20:00,4.519,0.0,,,,
16,11/12/2021 03:30:00,3.893,0.0,,,,
17,11/12/2021 03:40:00,3.788,0.0,,,,
18,11/12/2021 03:50:00,3.788,0.0,,,,
19,11/12/2021 04:00:00,3.788,0.0,,,,
20,11/12/2021 04:10:00,3.788,0.0,,,,
21,11/12/2021 04:20:00,3.788,0.0,,,,
22,11/12/2021 04:30:00,3.683,0.0,,,,
23,11/12/2021 04:40:00,3.578,0.0,,,,
24,11/12/2021 04:50:00,3.472,0.0,,,,
25,11/12/2021 05:00:00,3.472,0.0,,,,
26,11/12/2021 05:10:00,3.367,0.0,,,,
27,11/12/2021 05:20:00,3.261,0.0,,,,
28,11/12/2021 05:30:00,3.155,0.0,,,,
29,11/12/2021 05:40:00,3.049,0.0,,,,
30,11/12/2021 05:50:00,3.049,0.0,,,,
31,11/12/2021 06:00:00,2.943,0.0,,,,
32,11/12/2021 06:10:00,2.943,0.0,,,,
33,11/12/2021 06:20:00,2.943,0.0,,,,
34,11/12/2021 06:30:00,2.943,0.0,,,,
35,11/12/2021 06:40:00,2.943,0.0,,,,
36,11/12/2021 06:50:00,2.837,0.0,,,,
37,11/12/2021 07:00:00,2.730,0.0,,,,
38,11/12/2021 07:10:00,2.730,0.0,,,,
39,11/12/2021 07:20:00,2.730,0.0,,,,
40,11/12/2021 07:30:00,2.837,0.0,,,,
41,11/12/2021 07:40:00,2.837,0.0,,,,
42,11/12/2021 07:50:00,2.837,0.0,,,,
43,11/12/2021 08:00:00,2.943,0.0,,,,
44,11/12/2021 08:10:00,3.049,10.8,,,,
45,11/12/2021 08:20:00,3.049,107.6,,,,
46,11/12/2021 08:30:00,2.837,139.9,,,,
47,11/12/2021 08:40:00,2.837,344.4,,,,
48,11/12/2021 08:50:00,2.837,484.4,,,,
49,11/12/2021 09:00:00,2.837,699.7,,,,
50,11/12/2021 09:10:00,2.837,538.2,,,,
51,11/12/2021 09:20:00,3.049,1065.6,,,,
52,11/12/2021 09:30:00,3.155,1636.1,,,,
53,11/12/2021 09:40:00,3.261,2325.0,,,,
54,11/12/2021 09:50:00,3.367,1894.5,,,,
55,11/12/2021 10:00:00,3.367,2497.2,,,,
56,11/12/2021 10:10:00,3.472,2755.6,,,,
57,11/12/2021 10:20:00,3.578,3444.5,,,,
58,11/12/2021 10:30:00,3.893,4994.5,,,,
59,11/12/2021 10:40:00,4.519,5511.1,,,,
60,11/12/2021 10:50:00,4.519,5338.9,,,,
61,11/12/2021 11:00:00,4.623,5166.7,,,,
62,11/12/2021 11:10:00,4.623,3961.1,,,,
63,11/12/2021 11:20:00,4.519,5166.7,,,,
64,11/12/2021 11:30:00,4.727,4650.0,,,,
65,11/12/2021 11:40:00,4.727,3788.9,,,,
66,11/12/2021 11:50:00,4.415,2927.8,,,,
67,11/12/2021 12:00:00,4.311,2411.1,,,,
68,11/12/2021 12:10:00,4.311,2927.8,,,,
69,11/12/2021 12:20:00,4.519,2755.6,,,,
70,11/12/2021 12:30:00,4.519,3100.0,,,,
71,11/12/2021 12:40:00,4.311,2497.2,,,,
72,11/12/2021 12:50:00,4.207,2066.7,,,,
73,11/12/2021 13:00:00,4.311,3100.0,,,,
74,11/12/2021 13:10:00,4.519,3100.0,,,,
75,11/12/2021 13:20:00,4.311,2755.6,,,,
76,11/12/2021 13:30:00,4.207,2927.8,,,,
77,11/12/2021 13:40:00,4.311,2927.8,,,,
78,11/12/2021 13:50:00,4.623,4477.8,,,,
79,11/12/2021 14:00:00,4.623,2755.6,,,,
